source_play,source_video_id,source_clip_name,destination_play,destination_video_id,destination_clip_name,status,source_key_actions_file,destination_key_actions_file,notes
OutsideZoneStretch,257,OutsideZoneStretch_257,OutsideZoneRead,88,OutsideZoneRead_88,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,258,OutsideZoneStretch_258,OutsideZoneStretch,169,OutsideZoneStretch_169,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,259,OutsideZoneStretch_259,OutsideZoneRead,89,OutsideZoneRead_89,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,260,OutsideZoneStretch_260,OutsideZoneRead,90,OutsideZoneRead_90,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,261,OutsideZoneStretch_261,OutsideZoneStretch,170,OutsideZoneStretch_170,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,262,OutsideZoneStretch_262,OutsideZoneStretch,171,OutsideZoneStretch_171,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,263,OutsideZoneStretch_263,OutsideZoneStretch,172,OutsideZoneStretch_172,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,264,OutsideZoneStretch_264,OutsideZoneStretch,173,OutsideZoneStretch_173,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,265,OutsideZoneStretch_265,OutsideZoneRead,91,OutsideZoneRead_91,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,266,OutsideZoneStretch_266,OutsideZoneRead,92,OutsideZoneRead_92,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,267,OutsideZoneStretch_267,OutsideZoneStretch,174,OutsideZoneStretch_174,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,268,OutsideZoneStretch_268,OutsideZoneStretch,175,OutsideZoneStretch_175,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,269,OutsideZoneStretch_269,OutsideZoneStretch,176,OutsideZoneStretch_176,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,270,OutsideZoneStretch_270,OutsideZoneStretch,177,OutsideZoneStretch_177,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,271,OutsideZoneStretch_271,OutsideZoneStretch,178,OutsideZoneStretch_178,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,272,OutsideZoneStretch_272,OutsideZoneStretch,179,OutsideZoneStretch_179,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,273,OutsideZoneStretch_273,OutsideZoneRead,93,OutsideZoneRead_93,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,274,OutsideZoneStretch_274,OutsideZoneRead,94,OutsideZoneRead_94,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,275,OutsideZoneStretch_275,OutsideZoneRead,95,OutsideZoneRead_95,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,276,OutsideZoneStretch_276,OutsideZoneRead,96,OutsideZoneRead_96,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,277,OutsideZoneStretch_277,OutsideZoneRead,97,OutsideZoneRead_97,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,278,OutsideZoneStretch_278,OutsideZoneRead,98,OutsideZoneRead_98,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,279,OutsideZoneStretch_279,OutsideZoneRead,99,OutsideZoneRead_99,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,280,OutsideZoneStretch_280,OutsideZoneRead,100,OutsideZoneRead_100,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,281,OutsideZoneStretch_281,OutsideZoneStretch,180,OutsideZoneStretch_180,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,282,OutsideZoneStretch_282,OutsideZoneStretch,181,OutsideZoneStretch_181,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,283,OutsideZoneStretch_283,OutsideZoneStretch,182,OutsideZoneStretch_182,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,284,OutsideZoneStretch_284,OutsideZoneStretch,183,OutsideZoneStretch_183,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,285,OutsideZoneStretch_285,OutsideZoneStretch,184,OutsideZoneStretch_184,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,286,OutsideZoneStretch_286,OutsideZoneStretch,185,OutsideZoneStretch_185,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,287,OutsideZoneStretch_287,OutsideZoneRead,101,OutsideZoneRead_101,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,288,OutsideZoneStretch_288,OutsideZoneRead,102,OutsideZoneRead_102,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,289,OutsideZoneStretch_289,OutsideZoneStretch,186,OutsideZoneStretch_186,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,290,OutsideZoneStretch_290,OutsideZoneStretch,187,OutsideZoneStretch_187,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,291,OutsideZoneStretch_291,OutsideZoneStretch,188,OutsideZoneStretch_188,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,292,OutsideZoneStretch_292,OutsideZoneStretch,189,OutsideZoneStretch_189,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,293,OutsideZoneStretch_293,OutsideZoneRead,103,OutsideZoneRead_103,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,294,OutsideZoneStretch_294,OutsideZoneRead,104,OutsideZoneRead_104,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,295,OutsideZoneStretch_295,OutsideZoneRead,105,OutsideZoneRead_105,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,296,OutsideZoneStretch_296,OutsideZoneRead,106,OutsideZoneRead_106,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,297,OutsideZoneStretch_297,OutsideZoneRead,107,OutsideZoneRead_107,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,298,OutsideZoneStretch_298,OutsideZoneRead,108,OutsideZoneRead_108,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,299,OutsideZoneStretch_299,OutsideZoneRead,109,OutsideZoneRead_109,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,300,OutsideZoneStretch_300,OutsideZoneRead,110,OutsideZoneRead_110,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,301,OutsideZoneStretch_301,OutsideZoneRead,111,OutsideZoneRead_111,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,302,OutsideZoneStretch_302,OutsideZoneStretch,190,OutsideZoneStretch_190,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,303,OutsideZoneStretch_303,OutsideZoneStretch,191,OutsideZoneStretch_191,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,304,OutsideZoneStretch_304,OutsideZoneStretch,192,OutsideZoneStretch_192,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,305,OutsideZoneStretch_305,OutsideZoneStretch,193,OutsideZoneStretch_193,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,306,OutsideZoneStretch_306,OutsideZoneStretch,194,OutsideZoneStretch_194,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,307,OutsideZoneStretch_307,OutsideZoneStretch,195,OutsideZoneStretch_195,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,308,OutsideZoneStretch_308,OutsideZoneStretch,196,OutsideZoneStretch_196,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,309,OutsideZoneStretch_309,OutsideZoneStretch,197,OutsideZoneStretch_197,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,310,OutsideZoneStretch_310,OutsideZoneStretch,198,OutsideZoneStretch_198,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,311,OutsideZoneStretch_311,OutsideZoneStretch,199,OutsideZoneStretch_199,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,312,OutsideZoneStretch_312,OutsideZoneRead,112,OutsideZoneRead_112,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,313,OutsideZoneStretch_313,OutsideZoneRead,113,OutsideZoneRead_113,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,314,OutsideZoneStretch_314,OutsideZoneStretch,200,OutsideZoneStretch_200,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,315,OutsideZoneStretch_315,OutsideZoneStretch,201,OutsideZoneStretch_201,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,316,OutsideZoneStretch_316,OutsideZoneStretch,202,OutsideZoneStretch_202,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,317,OutsideZoneStretch_317,OutsideZoneStretch,203,OutsideZoneStretch_203,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,318,OutsideZoneStretch_318,OutsideZoneStretch,204,OutsideZoneStretch_204,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,319,OutsideZoneStretch_319,OutsideZoneStretch,205,OutsideZoneStretch_205,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,320,OutsideZoneStretch_320,OutsideZoneStretch,206,OutsideZoneStretch_206,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,321,OutsideZoneStretch_321,OutsideZoneStretch,207,OutsideZoneStretch_207,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,322,OutsideZoneStretch_322,OutsideZoneStretch,208,OutsideZoneStretch_208,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,323,OutsideZoneStretch_323,OutsideZoneStretch,209,OutsideZoneStretch_209,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,324,OutsideZoneStretch_324,OutsideZoneStretch,210,OutsideZoneStretch_210,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,325,OutsideZoneStretch_325,OutsideZoneStretch,211,OutsideZoneStretch_211,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,326,OutsideZoneStretch_326,OutsideZoneStretch,212,OutsideZoneStretch_212,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,327,OutsideZoneStretch_327,OutsideZoneStretch,213,OutsideZoneStretch_213,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,328,OutsideZoneStretch_328,OutsideZoneStretch,214,OutsideZoneStretch_214,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,329,OutsideZoneStretch_329,OutsideZoneStretch,215,OutsideZoneStretch_215,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,330,OutsideZoneStretch_330,OutsideZoneStretch,216,OutsideZoneStretch_216,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,331,OutsideZoneStretch_331,OutsideZoneRead,114,OutsideZoneRead_114,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,332,OutsideZoneStretch_332,OutsideZoneStretch,217,OutsideZoneStretch_217,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,333,OutsideZoneStretch_333,OutsideZoneStretch,218,OutsideZoneStretch_218,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,334,OutsideZoneStretch_334,OutsideZoneStretch,219,OutsideZoneStretch_219,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,335,OutsideZoneStretch_335,OutsideZoneStretch,220,OutsideZoneStretch_220,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,336,OutsideZoneStretch_336,OutsideZoneStretch,221,OutsideZoneStretch_221,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,337,OutsideZoneStretch_337,OutsideZoneStretch,222,OutsideZoneStretch_222,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,338,OutsideZoneStretch_338,OutsideZoneStretch,223,OutsideZoneStretch_223,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,339,OutsideZoneStretch_339,OutsideZoneStretch,224,OutsideZoneStretch_224,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,340,OutsideZoneStretch_340,OutsideZoneStretch,225,OutsideZoneStretch_225,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,341,OutsideZoneStretch_341,OutsideZoneRead,115,OutsideZoneRead_115,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,342,OutsideZoneStretch_342,OutsideZoneRead,116,OutsideZoneRead_116,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,343,OutsideZoneStretch_343,OutsideZoneStretch,226,OutsideZoneStretch_226,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,344,OutsideZoneStretch_344,OutsideZoneStretch,227,OutsideZoneStretch_227,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
OutsideZoneStretch,345,OutsideZoneStretch_345,OutsideZoneRead,117,OutsideZoneRead_117,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,346,OutsideZoneStretch_346,OutsideZoneRead,118,OutsideZoneRead_118,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneRead.csv,Canonical read split
OutsideZoneStretch,347,OutsideZoneStretch_347,OutsideZoneStretch,228,OutsideZoneStretch_228,MIGRATE,data/key_actions/OutsideZoneStretch.csv,data/key_actions/OutsideZoneStretch.csv,Canonical stretch split
QB_ZoneRead,1,QB_ZoneRead_1,OutsideZoneRead,119,OutsideZoneRead_119,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,2,QB_ZoneRead_2,OutsideZoneRead,120,OutsideZoneRead_120,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,3,QB_ZoneRead_3,InsideZoneRead,236,InsideZoneRead_236,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,4,QB_ZoneRead_4,InsideZoneRead,237,InsideZoneRead_237,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,5,QB_ZoneRead_5,InsideZoneRead,238,InsideZoneRead_238,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,6,QB_ZoneRead_6,InsideZoneRead,239,InsideZoneRead_239,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,7,QB_ZoneRead_7,OutsideZoneRead,121,OutsideZoneRead_121,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,8,QB_ZoneRead_8,OutsideZoneRead,122,OutsideZoneRead_122,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,9,QB_ZoneRead_9,InsideZoneRead,240,InsideZoneRead_240,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,10,QB_ZoneRead_10,InsideZoneRead,241,InsideZoneRead_241,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,11,QB_ZoneRead_11,OutsideZoneRead,123,OutsideZoneRead_123,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,12,QB_ZoneRead_12,OutsideZoneRead,124,OutsideZoneRead_124,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,13,QB_ZoneRead_13,InsideZoneRead,242,InsideZoneRead_242,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,14,QB_ZoneRead_14,InsideZoneRead,243,InsideZoneRead_243,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,15,QB_ZoneRead_15,InsideZoneRead,244,InsideZoneRead_244,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,16,QB_ZoneRead_16,InsideZoneRead,245,InsideZoneRead_245,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,17,QB_ZoneRead_17,,,QB_ZoneRead_17,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,18,QB_ZoneRead_18,,,QB_ZoneRead_18,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,19,QB_ZoneRead_19,OutsideZoneRead,125,OutsideZoneRead_125,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,20,QB_ZoneRead_20,OutsideZoneRead,126,OutsideZoneRead_126,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,21,QB_ZoneRead_21,InsideZoneRead,246,InsideZoneRead_246,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,22,QB_ZoneRead_22,InsideZoneRead,247,InsideZoneRead_247,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,23,QB_ZoneRead_23,InsideZoneRead,248,InsideZoneRead_248,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,24,QB_ZoneRead_24,InsideZoneRead,249,InsideZoneRead_249,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,25,QB_ZoneRead_25,InsideZoneRead,250,InsideZoneRead_250,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,26,QB_ZoneRead_26,InsideZoneRead,251,InsideZoneRead_251,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,27,QB_ZoneRead_27,InsideZoneRead,252,InsideZoneRead_252,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,28,QB_ZoneRead_28,InsideZoneRead,253,InsideZoneRead_253,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,29,QB_ZoneRead_29,InsideZoneRead,254,InsideZoneRead_254,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,30,QB_ZoneRead_30,InsideZoneRead,255,InsideZoneRead_255,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,31,QB_ZoneRead_31,OutsideZoneRead,127,OutsideZoneRead_127,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,32,QB_ZoneRead_32,OutsideZoneRead,128,OutsideZoneRead_128,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,33,QB_ZoneRead_33,InsideZoneRead,256,InsideZoneRead_256,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,34,QB_ZoneRead_34,InsideZoneRead,257,InsideZoneRead_257,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,35,QB_ZoneRead_35,InsideZoneRead,258,InsideZoneRead_258,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,36,QB_ZoneRead_36,InsideZoneRead,259,InsideZoneRead_259,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,37,QB_ZoneRead_37,InsideZoneRead,260,InsideZoneRead_260,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,38,QB_ZoneRead_38,InsideZoneRead,261,InsideZoneRead_261,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,39,QB_ZoneRead_39,OutsideZoneRead,129,OutsideZoneRead_129,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,40,QB_ZoneRead_40,OutsideZoneRead,130,OutsideZoneRead_130,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
