clip number,start_time,end_time,play,view,fromYouTube,input_file,output_file,name,file extension,date,
108,0:31:14,0:31:23,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_108.mp4,QB_ZoneRead_,.mp4,2026-03-25,
109,0:31:32,0:31:39,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_109.mp4,QB_ZoneRead_,.mp4,2026-03-25,
110,0:31:48,0:31:55,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_110.mp4,QB_ZoneRead_,.mp4,2026-03-25,
111,0:32:06,0:32:14,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_111.mp4,QB_ZoneRead_,.mp4,2026-03-25,
112,0:32:22,0:32:29,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_112.mp4,QB_ZoneRead_,.mp4,2026-03-25,
113,0:32:34,0:32:44,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_113.mp4,QB_ZoneRead_,.mp4,2026-03-25,
114,0:32:50,0:32:59,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_114.mp4,QB_ZoneRead_,.mp4,2026-03-25,
115,0:33:14,0:33:23,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_115.mp4,QB_ZoneRead_,.mp4,2026-03-25,
116,0:33:32,0:33:39,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_116.mp4,QB_ZoneRead_,.mp4,2026-03-25,
117,0:33:53,0:34:00,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_117.mp4,QB_ZoneRead_,.mp4,2026-03-25,
118,0:34:12,0:34:19,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_118.mp4,QB_ZoneRead_,.mp4,2026-03-25,
119,0:34:31,0:34:38,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_119.mp4,QB_ZoneRead_,.mp4,2026-03-25,
120,0:34:44,0:34:50,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_120.mp4,QB_ZoneRead_,.mp4,2026-03-25,
121,0:35:02,0:35:10,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_121.mp4,QB_ZoneRead_,.mp4,2026-03-25,
122,0:35:18,0:35:26,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_122.mp4,QB_ZoneRead_,.mp4,2026-03-25,
123,0:35:39,0:35:47,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_123.mp4,QB_ZoneRead_,.mp4,2026-03-25,
124,0:35:59,0:36:05,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_124.mp4,QB_ZoneRead_,.mp4,2026-03-25,
125,0:36:19,0:36:26,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_125.mp4,QB_ZoneRead_,.mp4,2026-03-25,
126,0:36:34,0:36:42,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_126.mp4,QB_ZoneRead_,.mp4,2026-03-25,
127,0:37:02,0:37:10,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_127.mp4,QB_ZoneRead_,.mp4,2026-03-25,
128,0:37:23,0:37:30,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_128.mp4,QB_ZoneRead_,.mp4,2026-03-25,
129,0:37:48,0:37:55,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_129.mp4,QB_ZoneRead_,.mp4,2026-03-25,
130,0:38:02,0:38:10,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_130.mp4,QB_ZoneRead_,.mp4,2026-03-25,
131,0:38:19,0:38:27,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_131.mp4,QB_ZoneRead_,.mp4,2026-03-25,
132,0:38:35,0:38:45,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_132.mp4,QB_ZoneRead_,.mp4,2026-03-25,
133,0:38:50,0:38:56,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_133.mp4,QB_ZoneRead_,.mp4,2026-03-25,
134,0:39:03,0:39:09,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_134.mp4,QB_ZoneRead_,.mp4,2026-03-25,
135,0:39:20,0:39:27,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_135.mp4,QB_ZoneRead_,.mp4,2026-03-25,
136,0:39:35,0:39:42,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_136.mp4,QB_ZoneRead_,.mp4,2026-03-25,
137,0:39:54,0:40:00,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_137.mp4,QB_ZoneRead_,.mp4,2026-03-25,
138,0:40:14,0:40:20,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_138.mp4,QB_ZoneRead_,.mp4,2026-03-25,
139,0:40:33,0:40:38,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_139.mp4,QB_ZoneRead_,.mp4,2026-03-25,
140,0:40:43,0:40:49,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_140.mp4,QB_ZoneRead_,.mp4,2026-03-25,
141,0:41:03,0:41:09,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_141.mp4,QB_ZoneRead_,.mp4,2026-03-25,
142,0:41:17,0:41:24,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_142.mp4,QB_ZoneRead_,.mp4,2026-03-25,
143,0:41:36,0:41:43,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_143.mp4,QB_ZoneRead_,.mp4,2026-03-25,
144,0:41:54,0:42:01,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_144.mp4,QB_ZoneRead_,.mp4,2026-03-25,
145,0:42:13,0:42:20,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_145.mp4,QB_ZoneRead_,.mp4,2026-03-25,
146,0:42:34,0:42:41,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_146.mp4,QB_ZoneRead_,.mp4,2026-03-25,
147,0:42:55,0:43:05,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_147.mp4,QB_ZoneRead_,.mp4,2026-03-25,
148,0:43:19,0:43:29,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_148.mp4,QB_ZoneRead_,.mp4,2026-03-25,
149,0:43:39,0:43:46,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_149.mp4,QB_ZoneRead_,.mp4,2026-03-25,
150,0:43:52,0:43:59,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_150.mp4,QB_ZoneRead_,.mp4,2026-03-25,
151,0:44:05,0:44:14,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_151.mp4,QB_ZoneRead_,.mp4,2026-03-25,
152,0:44:18,0:44:28,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_152.mp4,QB_ZoneRead_,.mp4,2026-03-25,
153,0:44:35,0:44:43,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_153.mp4,QB_ZoneRead_,.mp4,2026-03-25,
154,0:44:48,0:44:55,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_154.mp4,QB_ZoneRead_,.mp4,2026-03-25,
155,0:45:03,0:45:14,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_155.mp4,QB_ZoneRead_,.mp4,2026-03-25,
156,0:45:17,0:45:28,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_156.mp4,QB_ZoneRead_,.mp4,2026-03-25,
157,0:45:40,0:45:46,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_157.mp4,QB_ZoneRead_,.mp4,2026-03-25,
158,0:45:55,0:46:02,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_158.mp4,QB_ZoneRead_,.mp4,2026-03-25,
159,0:46:14,0:46:20,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_159.mp4,QB_ZoneRead_,.mp4,2026-03-25,
160,0:46:32,0:46:40,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_160.mp4,QB_ZoneRead_,.mp4,2026-03-25,
161,0:46:51,0:46:58,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_161.mp4,QB_ZoneRead_,.mp4,2026-03-25,
162,0:47:09,0:47:16,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_162.mp4,QB_ZoneRead_,.mp4,2026-03-25,
163,0:47:30,0:47:37,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_163.mp4,QB_ZoneRead_,.mp4,2026-03-25,
164,0:47:44,0:47:52,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_164.mp4,QB_ZoneRead_,.mp4,2026-03-25,
165,0:48:04,0:48:12,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_165.mp4,QB_ZoneRead_,.mp4,2026-03-25,
166,0:48:18,0:48:26,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_166.mp4,QB_ZoneRead_,.mp4,2026-03-25,
167,0:48:34,0:48:41,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_167.mp4,QB_ZoneRead_,.mp4,2026-03-25,
168,0:48:46,0:48:53,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_168.mp4,QB_ZoneRead_,.mp4,2026-03-25,
169,0:49:02,0:49:08,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_169.mp4,QB_ZoneRead_,.mp4,2026-03-25,
170,0:49:14,0:49:19,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_170.mp4,QB_ZoneRead_,.mp4,2026-03-25,
171,0:49:33,0:49:42,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_171.mp4,QB_ZoneRead_,.mp4,2026-03-25,
172,0:49:51,0:50:00,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_172.mp4,QB_ZoneRead_,.mp4,2026-03-25,
173,0:50:09,0:50:17,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_173.mp4,QB_ZoneRead_,.mp4,2026-03-25,
174,0:50:21,0:50:29,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_174.mp4,QB_ZoneRead_,.mp4,2026-03-25,
175,0:50:42,0:50:49,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_175.mp4,QB_ZoneRead_,.mp4,2026-03-25,
176,0:51:02,0:51:10,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_176.mp4,QB_ZoneRead_,.mp4,2026-03-25,
177,0:51:20,0:51:31,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_177.mp4,QB_ZoneRead_,.mp4,2026-03-25,
178,0:51:36,0:51:47,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_178.mp4,QB_ZoneRead_,.mp4,2026-03-25,
179,0:51:56,0:52:03,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_179.mp4,QB_ZoneRead_,.mp4,2026-03-25,
180,0:52:09,0:52:15,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_180.mp4,QB_ZoneRead_,.mp4,2026-03-25,
181,0:52:24,0:52:30,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_181.mp4,QB_ZoneRead_,.mp4,2026-03-25,
182,0:52:36,0:52:41,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_182.mp4,QB_ZoneRead_,.mp4,2026-03-25,
183,0:52:50,0:52:57,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_183.mp4,QB_ZoneRead_,.mp4,2026-03-25,
184,0:53:08,0:53:17,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_184.mp4,QB_ZoneRead_,.mp4,2026-03-25,
185,0:53:25,0:53:30,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_185.mp4,QB_ZoneRead_,.mp4,2026-03-25,
186,0:53:39,0:53:44,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_186.mp4,QB_ZoneRead_,.mp4,2026-03-25,
187,0:53:54,0:54:02,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_187.mp4,QB_ZoneRead_,.mp4,2026-03-25,
188,0:54:09,0:54:17,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_188.mp4,QB_ZoneRead_,.mp4,2026-03-25,
189,0:54:33,0:54:41,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_189.mp4,QB_ZoneRead_,.mp4,2026-03-25,
190,0:54:51,0:54:58,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_190.mp4,QB_ZoneRead_,.mp4,2026-03-25,
191,0:55:05,0:55:12,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_191.mp4,QB_ZoneRead_,.mp4,2026-03-25,
192,0:55:17,0:55:24,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_192.mp4,QB_ZoneRead_,.mp4,2026-03-25,
193,0:55:31,0:55:37,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_193.mp4,QB_ZoneRead_,.mp4,2026-03-25,
194,0:55:41,0:55:48,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_194.mp4,QB_ZoneRead_,.mp4,2026-03-25,
195,0:55:56,0:56:05,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_195.mp4,QB_ZoneRead_,.mp4,2026-03-25,
196,0:56:16,0:56:25,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_196.mp4,QB_ZoneRead_,.mp4,2026-03-25,
197,0:56:40,0:56:47,Run,S,FALSE,QBZoneRead.mp4,QB_ZoneRead_197.mp4,QB_ZoneRead_,.mp4,2026-03-25,
198,0:57:06,0:57:13,Run,E,FALSE,QBZoneRead.mp4,QB_ZoneRead_198.mp4,QB_ZoneRead_,.mp4,2026-03-25,
1,0:00:08,0:00:15,Blitz,,FALSE,sacks1.mp4,sack_1.mp4,_Sack_,.mp4,2026-03-25,Cover_1
2,0:00:29,0:00:35,Blitz,,FALSE,sacks1.mp4,sack_2.mp4,_Sack_,.mp4,2026-03-25,Cover_1
3,0:00:45,0:00:55,Blitz,,FALSE,sacks1.mp4,sack_3.mp4,_Sack_,.mp4,2026-03-25,Cover_4
4,0:01:06,0:01:17,Blitz,,FALSE,sacks1.mp4,sack_4.mp4,_Sack_,.mp4,2026-03-25,Cover_4
5,0:01:26,0:01:35,Blitz,,FALSE,sacks1.mp4,sack_5.mp4,_Sack_,.mp4,2026-03-25,Cover_4
6,0:01:46,0:01:56,Blitz,,FALSE,sacks1.mp4,sack_6.mp4,_Sack_,.mp4,2026-03-25,Cover_4
7,0:02:06,0:02:12,Blitz,,FALSE,sacks1.mp4,sack_7.mp4,_Sack_,.mp4,2026-03-25,Cover_1
8,0:02:20,0:02:23,Blitz,,FALSE,sacks1.mp4,sack_8.mp4,_Sack_,.mp4,2026-03-25,Cover_1
9,0:02:30,0:02:34,Blitz,,FALSE,sacks1.mp4,sack_9.mp4,_Sack_,.mp4,2026-03-25,Cover_1
10,0:02:44,0:02:48,Blitz,,FALSE,sacks1.mp4,sack_10.mp4,_Sack_,.mp4,2026-03-25,Cover_1
11,0:02:54,0:03:01,Blitz,,FALSE,sacks1.mp4,sack_11.mp4,_Sack_,.mp4,2026-03-25,Cover_3
12,0:03:09,0:03:16,Blitz,,FALSE,sacks1.mp4,sack_12.mp4,_Sack_,.mp4,2026-03-25,Cover_3
13,0:03:29,0:03:33,Blitz,,FALSE,sacks1.mp4,sack_13.mp4,_Sack_,.mp4,2026-03-25,2_man
14,0:03:43,0:03:47,Blitz,,FALSE,sacks1.mp4,sack_14.mp4,_Sack_,.mp4,2026-03-25,2_man
15,0:03:58,0:04:06,Blitz,,FALSE,sacks1.mp4,sack_15.mp4,_Sack_,.mp4,2026-03-25,Cover_1
16,0:04:17,0:04:24,Blitz,,FALSE,sacks1.mp4,sack_16.mp4,_Sack_,.mp4,2026-03-25,Cover_1
17,0:04:34,0:04:39,Blitz,,FALSE,sacks1.mp4,sack_17.mp4,_Sack_,.mp4,2026-03-25,Cover_4
18,0:04:51,0:04:58,Blitz,,FALSE,sacks1.mp4,sack_18.mp4,_Sack_,.mp4,2026-03-25,Cover_4
19,0:05:08,0:05:14,Blitz,,FALSE,sacks1.mp4,sack_19.mp4,_Sack_,.mp4,2026-03-25,Cover_1
20,0:05:20,0:05:26,Blitz,,FALSE,sacks1.mp4,sack_20.mp4,_Sack_,.mp4,2026-03-25,Cover_1
21,0:05:36,0:05:39,Blitz,,FALSE,sacks1.mp4,sack_21.mp4,_Sack_,.mp4,2026-03-25,Cover_1
22,0:05:53,0:05:56,Blitz,,FALSE,sacks1.mp4,sack_22.mp4,_Sack_,.mp4,2026-03-25,Cover_1
23,0:06:14,0:06:20,Blitz,,FALSE,sacks1.mp4,sack_23.mp4,_Sack_,.mp4,2026-03-25,Cover_1
24,0:06:33,0:06:40,Blitz,,FALSE,sacks1.mp4,sack_24.mp4,_Sack_,.mp4,2026-03-25,Cover_1
25,0:06:56,0:06:59,Blitz,,FALSE,sacks1.mp4,sack_25.mp4,_Sack_,.mp4,2026-03-25,Cover_0
26,0:07:16,0:07:21,Blitz,,FALSE,sacks1.mp4,sack_26.mp4,_Sack_,.mp4,2026-03-25,Cover_4
27,0:07:31,0:07:34,Blitz,,FALSE,sacks1.mp4,sack_27.mp4,_Sack_,.mp4,2026-03-25,Cover_1
28,0:07:51,0:07:55,Blitz,,FALSE,sacks1.mp4,sack_28.mp4,_Sack_,.mp4,2026-03-25,Cover_1
29,0:08:03,0:08:09,Blitz,,FALSE,sacks1.mp4,sack_29.mp4,_Sack_,.mp4,2026-03-25,Cover_1
30,0:08:20,0:08:25,Blitz,,FALSE,sacks1.mp4,sack_30.mp4,_Sack_,.mp4,2026-03-25,Cover_1
31,0:08:33,0:08:36,Blitz,,FALSE,sacks1.mp4,sack_31.mp4,_Sack_,.mp4,2026-03-25,Cover_3
32,0:08:48,0:08:52,Blitz,,FALSE,sacks1.mp4,sack_32.mp4,_Sack_,.mp4,2026-03-25,Cover_3
33,0:08:57,0:09:06,Blitz,,FALSE,sacks1.mp4,sack_33.mp4,_Sack_,.mp4,2026-03-25,Cover_6
34,0:09:19,0:09:27,Blitz,,FALSE,sacks1.mp4,sack_34.mp4,_Sack_,.mp4,2026-03-25,Cover_6
35,0:09:30,0:09:36,Blitz,,FALSE,sacks1.mp4,sack_35.mp4,_Sack_,.mp4,2026-03-25,Cover_1
36,0:09:50,0:09:55,Blitz,,FALSE,sacks1.mp4,sack_36.mp4,_Sack_,.mp4,2026-03-25,Cover_1
37,0:10:06,0:10:11,Blitz,,FALSE,sacks1.mp4,sack_37.mp4,_Sack_,.mp4,2026-03-25,Cover_3
38,0:10:21,0:10:27,Blitz,,FALSE,sacks1.mp4,sack_38.mp4,_Sack_,.mp4,2026-03-25,Cover_3
39,0:10:34,0:10:41,Blitz,,FALSE,sacks1.mp4,sack_39.mp4,_Sack_,.mp4,2026-03-25,Cover_6
40,0:10:57,0:11:02,Blitz,,FALSE,sacks1.mp4,sack_40.mp4,_Sack_,.mp4,2026-03-25,Cover_6
41,0:11:09,0:11:13,Blitz,,FALSE,sacks1.mp4,sack_41.mp4,_Sack_,.mp4,2026-03-25,Cover_1
42,0:11:22,0:11:26,blitz,,FALSE,sacks1.mp4,sack_42.mp4,_Sack_,.mp4,2026-03-25,Cover_1
43,0:11:42,0:11:48,simulated_pressure,,FALSE,sacks1.mp4,sack_43.mp4,_Sack_,.mp4,2026-03-25,Cover_1
44,0:12:08,0:12:12,simulated_pressure,,FALSE,sacks1.mp4,sack_44.mp4,_Sack_,.mp4,2026-03-25,Cover_1
45,0:12:17,0:12:21,blitz,,FALSE,sacks1.mp4,sack_45.mp4,_Sack_,.mp4,2026-03-25,Cover_4
46,0:12:39,0:12:44,blitz,,FALSE,sacks1.mp4,sack_46.mp4,_Sack_,.mp4,2026-03-25,Cover_4
47,0:12:48,0:12:53,blitz,,FALSE,sacks1.mp4,sack_47.mp4,_Sack_,.mp4,2026-03-25,Cover_0
48,0:12:58,0:13:03,blitz,,FALSE,sacks1.mp4,sack_48.mp4,_Sack_,.mp4,2026-03-25,Cover_0
49,0:13:13,0:13:17,blitz,,FALSE,sacks1.mp4,sack_49.mp4,_Sack_,.mp4,2026-03-25,Cover_0
50,0:13:23,0:13:28,blitz,,FALSE,sacks1.mp4,sack_50.mp4,_Sack_,.mp4,2026-03-25,Cover_0
51,0:13:36,0:13:41,blitz,,FALSE,sacks1.mp4,sack_51.mp4,_Sack_,.mp4,2026-03-25,Cover_0
52,0:13:52,0:13:57,blitz,,FALSE,sacks1.mp4,sack_52.mp4,_Sack_,.mp4,2026-03-25,Cover_0
53,0:14:09,0:14:14,blitz,,FALSE,sacks1.mp4,sack_53.mp4,_Sack_,.mp4,2026-03-25,Cover_2
54,0:14:24,0:14:29,blitz,,FALSE,sacks1.mp4,sack_54.mp4,_Sack_,.mp4,2026-03-25,Cover_2
55,0:14:44,0:14:48,blitz,,FALSE,sacks1.mp4,sack_55.mp4,_Sack_,.mp4,2026-03-25,Cover_1
56,0:14:58,0:15:01,blitz,,FALSE,sacks1.mp4,sack_56.mp4,_Sack_,.mp4,2026-03-25,Cover_1
57,0:15:14,0:15:19,blitz,,FALSE,sacks1.mp4,sack_57.mp4,_Sack_,.mp4,2026-03-25,Cover_0
58,0:15:40,0:15:44,blitz,,FALSE,sacks1.mp4,sack_58.mp4,_Sack_,.mp4,2026-03-25,Cover_0
59,0:15:54,0:15:58,blitz,,FALSE,sacks1.mp4,sack_59.mp4,_Sack_,.mp4,2026-03-25,Cover_0
60,0:16:14,0:16:18,blitz,,FALSE,sacks1.mp4,sack_60.mp4,_Sack_,.mp4,2026-03-25,Cover_0
61,0:16:28,0:16:34,blitz,,FALSE,sacks1.mp4,sack_61.mp4,_Sack_,.mp4,2026-03-25,Cover_0
62,0:16:47,0:16:54,blitz,,FALSE,sacks1.mp4,sack_62.mp4,_Sack_,.mp4,2026-03-25,Cover_0
63,0:17:30,0:17:33,blitz,,FALSE,sacks1.mp4,sack_63.mp4,_Sack_,.mp4,2026-03-25,Cover_1
64,0:17:45,0:17:48,blitz,,FALSE,sacks1.mp4,sack_64.mp4,_Sack_,.mp4,2026-03-25,Cover_1
65,0:17:58,0:18:02,simulated_pressure,,FALSE,sacks1.mp4,sack_65.mp4,_Sack_,.mp4,2026-03-25,Cover_1
66,0:18:11,0:18:15,simulated_pressure,,FALSE,sacks1.mp4,sack_66.mp4,_Sack_,.mp4,2026-03-25,Cover_1
67,0:18:29,0:18:35,blitz,,FALSE,sacks1.mp4,sack_67.mp4,_Sack_,.mp4,2026-03-25,Cover_3
68,0:18:44,0:18:48,blitz,,FALSE,sacks1.mp4,sack_68.mp4,_Sack_,.mp4,2026-03-25,Cover_3
69,0:18:57,0:19:03,blitz,,FALSE,sacks1.mp4,sack_69.mp4,_Sack_,.mp4,2026-03-25,Cover_3
70,0:19:17,0:19:24,blitz,,FALSE,sacks1.mp4,sack_70.mp4,_Sack_,.mp4,2026-03-25,Cover_3
71,0:19:31,0:19:35,blitz,,FALSE,sacks1.mp4,sack_71.mp4,_Sack_,.mp4,2026-03-25,Cover_0
72,0:19:43,0:19:47,blitz,,FALSE,sacks1.mp4,sack_72.mp4,_Sack_,.mp4,2026-03-25,Cover_0
73,0:19:56,0:19:59,blitz,,FALSE,sacks1.mp4,sack_73.mp4,_Sack_,.mp4,2026-03-25,Cover_4
74,0:20:14,0:20:15,blitz,,FALSE,sacks1.mp4,sack_74.mp4,_Sack_,.mp4,2026-03-25,Cover_4
75,0:20:23,0:20:32,blitz,,FALSE,sacks1.mp4,sack_75.mp4,_Sack_,.mp4,2026-03-25,Cover_1
76,0:20:38,0:20:45,blitz,,FALSE,sacks1.mp4,sack_76.mp4,_Sack_,.mp4,2026-03-25,Cover_1
77,0:21:05,0:21:10,blitz,,FALSE,sacks1.mp4,sack_77.mp4,_Sack_,.mp4,2026-03-25,Cover_1
78,0:21:16,0:21:23,blitz,,FALSE,sacks1.mp4,sack_78.mp4,_Sack_,.mp4,2026-03-25,Cover_1
79,0:21:33,0:21:36,blitz,,FALSE,sacks1.mp4,sack_79.mp4,_Sack_,.mp4,2026-03-25,Cover_2
80,0:22:05,0:22:09,blitz,,FALSE,sacks1.mp4,sack_80.mp4,_Sack_,.mp4,2026-03-25,Cover_2
81,0:22:17,0:22:22,blitz,,FALSE,sacks1.mp4,sack_81.mp4,_Sack_,.mp4,2026-03-25,Cover_3
82,0:22:29,0:22:34,blitz,,FALSE,sacks1.mp4,sack_82.mp4,_Sack_,.mp4,2026-03-25,Cover_3
83,0:22:47,0:22:52,blitz,,FALSE,sacks1.mp4,sack_83.mp4,_Sack_,.mp4,2026-03-25,Cover_3
84,0:23:02,0:23:07,blitz,,FALSE,sacks1.mp4,sack_84.mp4,_Sack_,.mp4,2026-03-25,Cover_3
85,0:23:25,0:23:32,blitz,,FALSE,sacks1.mp4,sack_85.mp4,_Sack_,.mp4,2026-03-25,Cover_1
86,0:23:45,0:23:50,blitz,,FALSE,sacks1.mp4,sack_86.mp4,_Sack_,.mp4,2026-03-25,Cover_1
87,0:24:09,0:24:13,blitz,,FALSE,sacks1.mp4,sack_87.mp4,_Sack_,.mp4,2026-03-25,Cover_0
88,0:24:33,0:24:37,blitz,,FALSE,sacks1.mp4,sack_88.mp4,_Sack_,.mp4,2026-03-25,Cover_0
89,0:24:43,0:24:47,blitz,,FALSE,sacks1.mp4,sack_89.mp4,_Sack_,.mp4,2026-03-25,Cover_0
90,0:25:06,0:25:10,blitz,,FALSE,sacks1.mp4,sack_90.mp4,_Sack_,.mp4,2026-03-25,Cover_0
91,0:25:23,0:25:30,blitz,,FALSE,sacks1.mp4,sack_91.mp4,_Sack_,.mp4,2026-03-25,Cover_4
92,0:25:44,0:25:51,blitz,,FALSE,sacks1.mp4,sack_92.mp4,_Sack_,.mp4,2026-03-25,Cover_4
93,0:26:02,0:26:07,blitz,,FALSE,sacks1.mp4,sack_93.mp4,_Sack_,.mp4,2026-03-25,Cover_0
94,0:26:19,0:26:23,blitz,,FALSE,sacks1.mp4,sack_94.mp4,_Sack_,.mp4,2026-03-25,Cover_0
95,0:26:31,0:26:37,blitz,,FALSE,sacks1.mp4,sack_95.mp4,_Sack_,.mp4,2026-03-25,Cover_1
96,0:26:46,0:26:49,blitz,,FALSE,sacks1.mp4,sack_96.mp4,_Sack_,.mp4,2026-03-25,Cover_1
97,0:27:03,0:27:07,blitz,,FALSE,sacks1.mp4,sack_97.mp4,_Sack_,.mp4,2026-03-25,Cover_0
98,0:27:21,0:27:24,blitz,,FALSE,sacks1.mp4,sack_98.mp4,_Sack_,.mp4,2026-03-25,Cover_0
99,0:27:38,0:27:41,blitz,,FALSE,sacks1.mp4,sack_99.mp4,_Sack_,.mp4,2026-03-25,Cover_1
100,0:28:00,0:28:04,blitz,,FALSE,sacks1.mp4,sack_100.mp4,_Sack_,.mp4,2026-03-25,Cover_1
101,0:28:21,0:28:25,blitz,,FALSE,sacks1.mp4,sack_101.mp4,_Sack_,.mp4,2026-03-25,Cover_2
102,0:28:41,0:28:47,blitz,,FALSE,sacks1.mp4,sack_102.mp4,_Sack_,.mp4,2026-03-25,Cover_2
103,0:28:58,0:29:05,blitz,,FALSE,sacks1.mp4,sack_103.mp4,_Sack_,.mp4,2026-03-25,Defense
104,0:29:23,0:29:28,blitz,,FALSE,sacks1.mp4,sack_104.mp4,_Sack_,.mp4,2026-03-25,Defense
105,0:29:32,0:29:40,blitz,,FALSE,sacks1.mp4,sack_105.mp4,_Sack_,.mp4,2026-03-25,Defense
106,0:29:55,0:29:59,,,FALSE,sacks1.mp4,sack_106.mp4,_Sack_,.mp4,2026-03-25,Defense
